p16694coll15,1127
p16694coll16,129
p16694coll17,137
p16694coll18,69
p16694coll19,3914
p16694coll2,102
p16694coll20,3249
p16694coll21,116
p16694coll22,64
p16694coll23,72
p16694coll24,245
p16694coll25,1948
p16694coll26,947
p16694coll27,236
p16694coll28,24
p16694coll29,4888
p16694coll3,1
p16694coll31,76
p16694coll32,14
p16694coll33,184
p16694coll35,54
p16694coll36,101
p16694coll37,24
p16694coll38,4174
p16694coll39,3
p16694coll4,243
p16694coll40,3
p16694coll41,86
p16694coll43,1166
p16694coll44,215
p16694coll45,3213
p16694coll47,1254
p16694coll49,385
p16694coll5,496
p16694coll50,716
p16694coll51,482
p16694coll52,355
p16694coll54,259
p16694coll56,1823
p16694coll57,101
p16694coll58,481
p16694coll59,43
p16694coll6,652
p16694coll60,178
p16694coll61,412
p16694coll62,21
p16694coll63,1576
p16694coll64,290
p16694coll65,1438
p16694coll66,129
p16694coll67,5
p16694coll69,102
p16694coll7,500
p16694coll70,3
p16694coll71,2
p16694coll72,968
p16694coll73,239
p16694coll74,98
p16694coll75,499
p16694coll77,2
p16694coll78,314
p16694coll79,1293
p16694coll8,291
p16694coll80,19
p16694coll82,540
p16694coll83,7091
p16694coll84,79
p16694coll85,688
p16694coll86,342
p16694coll87,107
p16694coll88,26
p16694coll89,31
p16694coll9,41
p16694coll90,1200
p16694coll91,156
p16694coll94,76
p16694coll95,5
p16694coll96,699
p16694coll98,469
p16694coll99,67
p17042coll3,727
p261501co1l12,405
p261501coll7,43
p261501coll8,287
p274401coll1,289
p277601coll11,83
p277601coll2,35
p277601coll3,306
p277601coll4,78
p277601coll5,802
p277601coll6,23
p277601coll7,2101
p277601coll8,65
p4020coll5,247
paulsmiths,3914
pchc,1876
pchs,5
phs,133
pipc,698
ppm,195
qc,9
qcgslis,159
qcgslis_f06,275
R6A001,794
rcich,24
rhs,236
rvha,110
salfree,7
sccc,263
schmuse,163
scpl,674
senatehouse,30
shs,147
siena,486
slcha,227
slfl,133
sllboces,101065
spl,171
srl,51
srmtenv,9
srr_ecm,405
srr_enhs,359
srr_ham,53
srr_hpfl,7
srr_lfpl,20
srr_mundy,6
srr_ocpl,866
srr_oneida,4980
srr_rshs,4
srr_sghs,124
srr_skanhis,905
srr_skanlib,20
srr_sph,84
srr_sulaw,82
srr_tromp,19
srr_utica,2970
ssphv,6
sspl,433
stlawu,13924
strose,164
sunynp,2691
sunyoswego,12315
sunypotsdam,8050
sunyup01,403
supl,9448
tim,70
tobcl,336
townofhen,2
tpl,3699
tps,22
troypl,42
tsc,63
tupper,7148
twvmhs,1
uccc,101
uchs,320
undefined,3
vassar,374
vbmc,357
VHB001,1287
VHB011,22461
volney,136
VRT,59
VTP003,1341
VTP005,1622
VVN001,369
VX4,107
VXU,527
VXU001,2623
VXU005,954
wat,22966
wilderstein,11
XFM001,3994
xfr,2
xgy,238
YBM002,7
YJA,7
YJJ,29
YJL,86
ykh,2
yu,119
ZBM,100
ZCQ001,138
