# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200301-20200331
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
colton-photographs,5
community-library-dewitt-jamesville,5
crain-family-papers,5
dyouville-college-montante-family-library,5
edward-m-ruttenber-collection,5
elmira-college-gannett-tripp-library,5
episcopal-diocese-central-new-york,5
erieville-nelson-historic-collection,5
field_alpha_sort/B?page=7,5
field_alpha_sort/C?page=20,5
field_alpha_sort/D?page=3,5
field_alpha_sort/F?page=7,5
field_alpha_sort/H?page=15,5
field_alpha_sort/H?page=16,5
field_alpha_sort/H?page=18,5
field_alpha_sort/J?page=4,5
field_alpha_sort/J/nyh_topic/arts-entertainment,5
field_alpha_sort/L?page=1,5
field_alpha_sort/L?page=2,5
field_alpha_sort/M?page=8,5
field_alpha_sort/N?page=1,5
field_alpha_sort/R?page=7,5
field_alpha_sort/S?page=6,5
field_alpha_sort/T?page=2,5
field_alpha_sort/U?page=1,5
"field_alpha_sort/W?search_api_views_fulltext=tarrytown,+new+york",5
field_alpha_sort/Y,5
fort-plain-free-library,5
frederick-lawrence-pomeroy-collection,5
galway-public-library,5
haviland-heidgerd-historical-collection-images-and-documents,5
henry-darwin-didama-md-collection,5
hepburn-library-colton,5
herbert-pratt-estate-collection,5
hiram-s-wilson-civil-war-letters,5
historical-society-town-chester,5
hofstra-buildings-collection,5
hudson-valley-visual-art-collections-consortium,5
ithaca-tax-assessment-photographs,5
jervis-public-library,5
jones-collection,5
keuka-college-lightner-library,5
kingston-new-york-world-war-i,5
l-jameson-glass-plate-negative-collection,5
lake-placid-north-elba-historical-society,5
league-women-voters-amherst,5
local-history-room-map-collection,5
locust-valley-library,5
major-william-welch-document-collection,5
merrick-historical-postcards,5
milton-price-and-tomlin-art-co-postcard-collection,5
new-paltz-town-records-digital-collection,5
new-rochelle-oral-history-collection,5
new-woodstock-free-library,5
niagara-falls-city-directories,5
nyh_topic/architecture,5
nyh_topic/environment-nature/nyh_topic/recreation-sports,5
nyh_topic/people?page=1,5
nyh_topic/people?page=4,5
nyh_topic/people?page=5,5
nyh_topic/people?page=6,5
nyh_topic/transportation?page=11,5
nyh_topic/transportation?page=13,5
onondaga-community-college-yearbooks,5
potsdam-railroad-1850-2000,5
quilts-historic-huguenot-street,5
reminiscent-history-north-collins,5
salina-local-history,5
school-letters-rachel-eltinge,5
second-mohonk-conference-negro-question-1891,5
seversky,5
somers-circus-collection,5
st-josephs-college-callahan-library,5
suffern-ny-history-collection,5
syracuse-university-college-law-law-library,5
time_period/1910,5
town-ballston-digital-collection,5
ulster-county-fair-collection,5
university-rochester-medical-center-highland-hospital,5
war-diaries,5
woodstock-byrdcliffe-guild-collection,5
adirondack-map-collection,4
aerial-photographs-cary-institute-ecosystem-studies,4
agnes-elliott-collection,4
albany-law-school,4
american-and-foreign-anti-slavery-reporter,4
baldwinsville-yearbook-collection?fbclid=IwAR3uANvljEWULMqL5FLdl_5VQ_S3LvVTuU-gTLbZ8F4aakMWzzn9F-5V8tU,4
bayles-pamphlets,4
bob-knight-postcard-collection,4
brentwood-public-library,4
canisius-college-course-catalogs,4
center-inquiry-center-inquiry-libraries,4
chatham-school-photographs-1890-1940,4
chautauqua-cattaraugus-library-system-olean-public-library,4
cloudsplitter,4
collection_type/oral-histories,4
collection_type/photographs?page=1,4
collection_type/postcards,4
collection_type/scrapbooks,4
collection_type/yearbooks/field_alpha_sort/P,4
collection_type/yearbooks/field_alpha_sort/S,4
college-medicine-class-photographs,4
colonial-manuscripts,4
colonie-new-york-cemetery-collection,4
corning-community-college-arthur-houghton-jr-library,4
delaware-county-historical-association-sherwood-collection,4
deruyter-town-history-postcard-collection,4
donnan-farm-galway-ny,4
dr-daniel-roberts-collection,4
dr-frank-dean-collection,4
drama-and-dance-department-collection,4
dutchess-community-college-francis-u-and-mary-f-ritz-library,4
Early-Canastota-Collection,4
early-cooking-hudson-valley,4
edith-b-ford-memorial-library,4
elon-howard-eaton-ornithology-collection,4
ernie-simon-collection,4
field_alpha_sort/1?page=1,4
field_alpha_sort/A?page=7,4
field_alpha_sort/B?page=11,4
field_alpha_sort/B?page=12,4
field_alpha_sort/B?page=2,4
field_alpha_sort/F?page=2,4
field_alpha_sort/F?page=3,4
field_alpha_sort/F?page=5,4
field_alpha_sort/G?page=12,4
field_alpha_sort/G?page=5,4
field_alpha_sort/H?page=10,4
field_alpha_sort/H?page=12,4
field_alpha_sort/H?page=13,4
field_alpha_sort/H?page=9,4
field_alpha_sort/K?page=1,4
field_alpha_sort/L?page=3,4
field_alpha_sort/L?page=4,4
field_alpha_sort/L?page=7,4
field_alpha_sort/M?page=10,4
field_alpha_sort/M?page=11,4
field_alpha_sort/R?page=2,4
field_alpha_sort/R?page=3,4
field_alpha_sort/R?page=5,4
field_alpha_sort/R?page=8,4
field_alpha_sort/S?page=16,4
field_alpha_sort/T?page=3,4
field_alpha_sort/U?page=2,4
field_alpha_sort/W?page=7,4
field_alpha_sort/W?page=8,4
field_alpha_sort/W?page=9,4
folk-art-and-artist-collection?fbclid=IwAR3noY6f3up6lMgdKWj-1ZTikTv8eq-iasFc99WIDK2Qc2maWx2QX0EWYf4,4
forest-lawn-cemetery-margaret-l-wendt-archive-and-resource-center,4
fred-walster-diary,4
fulton-montgomery-community-college,4
gene-horton-collection,4
george-w-fenner-world-war-i-photographs-syracuse-ny-1918,4
george-whitfield-butts-photograph-collection,4
gold-coast-public-library,4
hewlett-collection,4
hewlett-jones-collection,4
historic-ithaca,4
houghton-college-willard-j-houghton-library,4
huntingtontown-clerks-archives&from=,4
hyde-hall,4
industries-old-new-hartford-collection,4
ingraham-p-smith-collection,4
ithaca-college-yearbooks,4
jericho-historical-collection,4
john-mcconihe-collection,4
justus-f-mueller-phd-papers,4
katherine-deyo-cookingham-downer-collection,4
kirkland-town-library,4
leo-h-bock-lynbrook-photo-collection,4
lewis-h-brown-collection,4
library-association-rockland-county-pearl-river-library,4
library-association-rockland-county-tappan-library,4
long-beach-public-schools,4
longwood-public-library,4
maybrook-switching-terminal-collection,4
merrick-veterans-collection,4
miner-institute,4
mining-collection,4
montauk-land-use-and-development,4
mountain-top-library-digital-collection,4
museum-disability-history-–-project-people-inc,4
nancy-edwards-collection,4
national-anti-slavery-standard,4
national-freedman,4
nccc-commencement-ceremony-programs,4
new-york-state-veteran-oral-history-collection,4
newark-public-library-history,4
newburgh-organizational-records,4
northport-east-northport-public-library?fbclid=IwAR0TQ34FlnQQrN8k905vNVTNPZx9IMjPeS_BPNYpEWmhncryG7O0nNaxsu8,4
nyh_topic/education,4
nyh_topic/environment-nature?page=16,4
nyh_topic/ethnic-groups?page=4,4
nyh_topic/medicine-science-technology?page=1,4
nyh_topic/medicine-science-technology?page=2,4
nyh_topic/people?page=2,4
nyh_topic/recreation-sports,4
nyh_topic/recreation-sports?page=1,4
nyh_topic/recreation-sports?page=5,4
nyh_topic/recreation-sports?page=8,4
nyh_topic/transportation?page=10,4
nyh_topic/transportation?page=14,4
nyh_topic/transportation?page=15,4
nyh_topic/transportation?page=5,4
nyh_topic/transportation?page=6,4
nyh_topic/transportation?page=7,4
nyh_topic/transportation?page=8,4
nyh_topic/transportation?page=9,4
nyh_topic/work-labor?page=1,4
octagon-houses-collection,4
otsego-lake-historical-collection,4
refugees-starting-over-collection,4
rochester-public-library,4
salina-free-library,4
sally-ploof-hunter-memorial-library-yearbooks,4
samuel-dorsky-museum-art-collection,4
sanborn-map,4
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=24c251f72a,4
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=68ea935348,4
sculpture-space,4
seneca-ray-stoddard-adirondack-stereoviews,4
six-nations-territory-collection,4
skaneateles-historical-society,4
skaneateles-library-association-collection,4
somers-local-history-collection,4
sound-story-project-hudson-valley,4
stereograph-card-collection-geneva,4
suffrage-documents-new-york-state-federation-women’s-clubs,4
suny-brockport-slide-collection,4
suny-buffalo-state-butler-library,4
suny-college-brockport,4
suny-geneseo,4
suny-plattsburgh-campus-newsletters,4
suny-schenectady-county-community-college-50th-anniversary-collection,4
syracuse-polish-home-polish-heritage-library,4
time_period/1790,4
time_period/1830?page=4,4
time_period/1910?page=28,4
tool-collection,4
trinity-pawling-school-gardiner-library-and-learning-commons,4
tuxedo-park-photo-albums,4
union-college-civil-war-era-patriotic-envelopes,4
utica-zoo-collection,4
watervliet-businesses,4
watson-family-photographs,4
west-nyack-ny-history-collection,4
western-new-york-genealogical-society,4
wisdom-thinkers-network,4
women-fayetteville-collection,4
womens-studio-workshop-collection,4
acorn-stove-trade-cards,3
art-oneida,3
automobile-potsdam,3
baldwinsville-yearbook-collection?fbclid=IwAR06Sj3umMllbeEWMI_fkxeVFywog4aYFjlekXA9nADis13DO5QqxWxMXT8,3
baldwinsville-yearbook-collection?fbclid=IwAR35trjQCNKCdQH7vgq9OkL3hAWKEMmuN8hquzABh48Cboc7VhnBS2cGN_Q,3
bard-college-radio-wxbc,3
brentwood-historical-collection,3
bryant-library,3
buffalo-central-terminal-scrapbook&from=http://www.buffaloresearch.com/pix.html,3
buffalo-municipal-housing-authority-report-maps,3
buffalo-olmsted-parks-conservancy,3
chatham-high-school-commencement-programs,3
chester-historical-society,3
collection_type/diaries,3
collection_type/yearbooks/field_alpha_sort/N,3
colonel-elmer-e-ellsworth-collection,3
combination-atlas-map-rockland-county-new-york,3
cradle-aviation-museum?fbclid=IwAR0RXZ9k00d2kt2WFbSGU2MrGzaNEfwgvV6DG_62YieknY6oph9X0oO_Su4,3
crouse-hospital-school-nursing-yearbook-collection,3
daniel-lamont-correspondence,3
donald-s-childs-md-papers,3
doughty-family,3
dowling-college-postcard-collection,3
dudley-observatory-historical-archives,3
earlville-cemetery-collection,3
ecumenical-wind-buffalo-history-local-council-churches-buffalo-new-york-1857-1977,3
ellenville-postcard-collection,3
erie-canal,3
erie-community-college-erie-community-college-library-north-campus&from=,3
field_alpha_sort/2,3
field_alpha_sort/A?page=9,3
field_alpha_sort/B?page=10,3
field_alpha_sort/B?search_api_views_fulltext=,3
field_alpha_sort/B?search_api_views_fulltext=&page=12,3
field_alpha_sort/E?page=7,3
field_alpha_sort/E?search_api_views_fulltext=&page=5,3
field_alpha_sort/F?page=4,3
field_alpha_sort/G?page=1,3
field_alpha_sort/G?page=11,3
field_alpha_sort/G?page=3,3
field_alpha_sort/G?page=4,3
field_alpha_sort/G?page=7,3
field_alpha_sort/G?page=9,3
field_alpha_sort/H?page=14,3
field_alpha_sort/H?page=17,3
field_alpha_sort/H?page=19,3
field_alpha_sort/I?page=2,3
field_alpha_sort/J?page=5,3
field_alpha_sort/K?page=2,3
field_alpha_sort/L?page=8,3
field_alpha_sort/M?page=12,3
field_alpha_sort/M?page=13,3
field_alpha_sort/M?page=14,3
field_alpha_sort/M?page=7,3
field_alpha_sort/M?search_api_views_fulltext=Mexico+High+School+,3
field_alpha_sort/M?search_api_views_fulltext=Morristown,3
field_alpha_sort/O?page=5,3
field_alpha_sort/P/nyh_topic/military-war,3
field_alpha_sort/S?page=12,3
field_alpha_sort/S?search_api_views_fulltext=Somers,3
field_alpha_sort/T?page=1,3
field_alpha_sort/T?page=4,3
field_alpha_sort/V?page=1,3
francis-m-and-henry-h-stone-collection,3
gar-wood-collection,3
general-collection,3
general-electric-historical-documents,3
general-photo-file-residences,3
genesee-community-college-alfred-c-oconnell-library,3
geneva-civil-war-collection,3
geneva-historical-society-postcard-collection,3
glass-workers-oral-histories,3
great-steamboat-race-letters,3
greater-oneonta-historical-society,3
greenwood-lake-public-library-obituary-files,3
halleran-family-collection,3
hamilton-public-library,3
hamilton-public-library-postcard-collection,3
highland-hospital-school-nursing-scrapbooks,3
historic-bayport-snapshots-time,3
historic-huguenot-street?fbclid=IwAR3CXzdyZkR3e3ZSkbTqSVIG7-XoFP_Lqw5mAATE73sCH284rgojPLo4QE8,3
historic-red-hook?fbclid=IwAR10FaapNvMBMqWu8VN3iZrTy5i3-6nSw7JLhTHQJqL5SpbLTJt6B_4aYI0,3
holy-trinity-seminary,3
hudson-8000-years-native-american-history-and-culture,3
hws-vail-photograph-collection,3
ithaca-college-history-project,3
jane-secor-collection,3
jewish-buffalo-image-collection,3
john-b-jervis-drawings,3
john-burroughs-postcard-collection,3
keene-historic-photographs,3
laura-abigail-gosline-scrapbook,3
library-association-rockland-county-haverstraw-kings-daughters-public-library,3
library-association-rockland-county-suffern-free-library,3
long-island-historic-postcard-collection,3
longwood-historic-photographs,3
love-canal-images&usg=ALkJrhj5OI0L0blRnmuCeV2XWwlqhR9hWg,3
lucy-maynard-salmon-and-adelaide-underhill-collection,3
marlboro-free-library,3
mason-malone-collection,3
naples-public-library-postcard-collection,3
nathan-s-kline-institute-history-collection,3
nccc-briefs,3
newark-area-history-and-views,3
newark-public-library,3
newsletters-cary-institute-ecosystem-studies,3
nyh_topic/business-industry?page=3,3
nyh_topic/education?page=1,3
nyh_topic/environment-nature?page=1,3
nyh_topic/environment-nature?page=15,3
nyh_topic/geography-maps?page=1,3
nyh_topic/medicine-science-technology?page=3,3
nyh_topic/people?page=3,3
nyh_topic/people?page=7,3
nyh_topic/people/field_alpha_sort/H?search_api_views_fulltext=&page=4,3
nyh_topic/philosophy-religion,3
nyh_topic/philosophy-religion?page=2,3
nyh_topic/recreation-sports?page=3,3
nyh_topic/recreation-sports?page=4,3
nyh_topic/recreation-sports?page=7,3
nyh_topic/recreation-sports?page=9,3
nyh_topic/work-labor?page=6,3
Oneonta-city-directories,3
onondaga-community-college-coulter-library,3
orange-county-community-college-library,3
paul-hartzell-album,3
pauline-nuzzolezze-staiano-photo-album,3
plattsburgh-theatre-programs,3
polster-photographs-lockport-ny?fbclid=IwAR3TViG3AF5ZxhIf5faTDFA6UP7dKMO4amdOalxdonMftPeXm3jurcT2G14,3
port-washington-library-history-collection,3
potsdam-1940s,3
provincial-exile-roelof-j-eltinges-banishment-paltz,3
reflections-yearbook-collection,3
remsen-steuben-historical-society,3
richard-linke-collection-adirondacks-re-viewed-photographs,3
rit-libraries-cary-graphic-arts-collection,3
rochester-museum-science-center,3
roosevelt-vanderbilt-historical-association,3
roosevelt-vanderbilt-oral-history-collection,3
sally-ploof-hunter-memorial-library,3
sally-savage-collection,3
saratoga-national-historical-park-collection,3
scarsdale-photographs-and-slides,3
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=79edfc4c56,3
sports-and-recreation-schenectady-new-york,3
stedman-and-moses-collection-glass-plate-negatives,3
suny-brockport-stylus-collection,3
suny-poly-student-publications,3
suny-polytechnic-institute-cayan-library,3
terms/privacy/field_alpha_sort/S?page=14,3
thomas-b-lockwood-man-and-his-library,3
time_period/1860,3
time_period/1890?search_api_views_fulltext=&page=17,3
time_period/1950?page=33,3
time_period/1950?page=36,3
time_period/1950?page=43,3
time_period/2010,3
tuxedo-park-historic-postcards,3
tuxedo-park-national-register-historic-places-inventory,3
united-states-grand-prix-watkins-glen-collection,3
wantagh-school-collection,3
webb-institute-livingston-library,3
william-smith-college-history-collection,3
wing-roberts-collection,3
world-war-i-era-postcard-collection,3
yama-farms-collection,3
abram-lincoln-letter-collection,2
amy-jennings-family-collection,2
baldwinsville-yearbook-collection?fbclid=IwAR172mbHBnvEw8DfBjMSMYVClDIDqzGm9fMkwSRpELd8O04-i8S9EtHO_xM,2
baldwinsville-yearbook-collection?fbclid=IwAR1C6kouLgrvPAcRxgbur_cq9aGkmfQziEjEeueH6Miym-OYmadgYw7AXJc,2
baldwinsville-yearbook-collection?fbclid=IwAR2EKYzf_2R-fU2qc8bGPOPDfAZQRqvdVS-MiUWLgSHTa6wZ3YOeUW9Z2rU,2
baldwinsville-yearbook-collection?fbclid=IwAR2fZ1_VA4Wk2y4zOReIIZfSByNLS8ihWW_k_r64L_HND-Lj4gbN3HBaNcQ,2
baldwinsville-yearbook-collection?fbclid=IwAR3CdgL5hpxL4iNx8cw9uI9BvvhpYGmAZ7B1_Y6GBc4MYqohPeGrKO4NYE4,2
baldwinsville-yearbook-collection?fbclid=IwAR3POtMQZsfUZ4I4TfsdK7S9AXQq9npl_uQzHgfO691OeD_SX-7X7UTka7Q,2
barbara-parnass-slide-collection,2
bard-student-fire-department,2
bard-tivoli-history-collection,2
bellmore-historical-association-bellmore-memorial-library&from=,2
best-family,2
big-flats-historical-society-calendars-and-publications,2
bowers-collection,2
buffalo-public-school-library-system,2
bWlzY2ktbX&from=,2
c2FyYXRvZ2&from=,2
c2NoZW5lY3&from=,2
calvin-coolidge-paul-smiths,2
canastota-schools-collection,2
canisius-college-church-records,2
canisius-college-presidents,2
capital-district-radio-and-television-broadcasting?fbclid=IwAR1izOhgTHephPgkptyPjd9kgGQ4LemFf2TdkgfOXgTGHqUf47xlJUvOhcE,2
chapter-activities-central-new-york-chapter-nrhs,2
charles-w-lanning-md-papers,2
chatham-public-library-yearbook-collection,2
clarke-family-business-papers,2
clarkson-ice-carnival-programs,2
collection_type/yearbooks?search_api_views_fulltext=Liverpool+high+school,2
collection_type/yearbooks?search_api_views_fulltext=Yearbook+1988,2
collection_type/yearbooks/field_alpha_sort/H,2
collection_type/yearbooks/field_alpha_sort/H?page=1,2
collection_type/yearbooks/field_alpha_sort/L,2
collection_type/yearbooks/nyh_topic/education/nyh_topic/community-events,2
college-saint-rose-archives-oral-history-collection,2
columbia-greene-community-college-library-media-services?fbclid=IwAR13VGGWnn3yr3rKKgUF_orDMU0zEUu8ZAKYIT-lwEwOwKdLfCa_7wui7sY,2
cornwall-memories-oral-history-collection,2
crandall-public-library?fbclid=IwAR1bKZo1Xx5Ns0YIsPd50Z2yMXEJ7M1B8lHSEYNe2nrAeWt0TN29HIn8bqU,2
crandall-public-library?fbclid=IwAR2OaH1BplMkkiWUCRcbXUm0vakClX6jLyBJj1W71Zo_9DcUoOCdp0gb6Ss,2
crouse-health-medical-library,2
dHJveS1wdW&from=,2
directories-network-religious-communities-nrc-and-predecessor-organizations,2
dongan-charter-parade-1936-albany-new-york,2
dr-david-sherwood-kellogg-journals-and-archaeological-and-historical-materials,2
dutcher-family-collection,2
dutchess-community-college-history-collection,2
elizabeth-ryan-collection,2
ella-wheeler-glass-plate-negatives-collection,2
family,2
field_alpha_sort/A?search_api_views_fulltext=,2
field_alpha_sort/B?search_api_views_fulltext=&page=10,2
field_alpha_sort/B?search_api_views_fulltext=&page=11,2
field_alpha_sort/B?search_api_views_fulltext=&page=9,2
field_alpha_sort/B?search_api_views_fulltext=Browns+station,2
field_alpha_sort/B?search_api_views_fulltext=Buffalo,2
field_alpha_sort/C?search_api_views_fulltext=Yearbooks,2
field_alpha_sort/C?search_api_views_fulltext=Yearbooks &page=1,2
field_alpha_sort/E?search_api_views_fulltext=,2
field_alpha_sort/E?search_api_views_fulltext=&page=6,2
field_alpha_sort/E?search_api_views_fulltext=&page=7,2
field_alpha_sort/E?search_api_views_fulltext=Erie+canal,2
field_alpha_sort/G?page=10,2
field_alpha_sort/G?page=2,2
field_alpha_sort/G?page=6,2
field_alpha_sort/G?page=8,2
field_alpha_sort/J?page=6,2
field_alpha_sort/J/nyh_topic/arts-entertainment?search_api_views_fulltext=circus,2
field_alpha_sort/J/time_period/1830,2
field_alpha_sort/L?page=5,2
field_alpha_sort/L?page=6,2
field_alpha_sort/M?page=15,2
field_alpha_sort/M/collection_type/yearbooks,2
field_alpha_sort/N?search_api_views_fulltext=niagara,2
field_alpha_sort/O?search_api_views_fulltext=whitesboro,2
field_alpha_sort/O/collection_type/yearbooks,2
field_alpha_sort/P?search_api_views_fulltext=Putnam,2
field_alpha_sort/P/collection_type/yearbooks,2
field_alpha_sort/P/nyh_topic/military-war?page=1,2
field_alpha_sort/Q,2
field_alpha_sort/R?page=9,2
field_alpha_sort/S?page=15,2
field_alpha_sort/S?page=17,2
"field_alpha_sort/S?search_api_views_fulltext=Saratoga+Springs,+NY",2
field_alpha_sort/S?search_api_views_fulltext=spectrum,2
field_alpha_sort/S?search_api_views_fulltext=staatsburg+library,2
field_alpha_sort/T?page=5,2
field_alpha_sort/V?page=2,2
field_alpha_sort/V?page=3,2
field_alpha_sort/W?page=11,2
field_alpha_sort/W?search_api_views_fulltext=hudson+river+valley,2
field_alpha_sort/W?search_api_views_fulltext=ward+manor+,2
"field_alpha_sort/W?search_api_views_fulltext=westchester+county,+new+york",2
first-hundred-years,2
frances-folsom-cleveland-collection,2
franklin-d-roosevelts-family-history-hudson-valley,2
fred-r-wolcott-photographic-collection,2
genesee-valley-hunt,2
george-nathan-newman-collection-photographs-vanishing-buffalo&from=http://www.buffaloresearch.com/pix.html,2
george-springsteen-photograph-collection,2
glen-letters-collection,2
gold-coast-historical-collection,2
golden-hill-school-collection,2
henrietta-public-library,2
heritage-awards,2
hicksville-yearbook-collection,2
historic-red-hook?fbclid=IwAR06TIsULID4a155nUraqtqyjjKsfHbc1_es9V9OE8IGGBWCfxhy20pNxNo,2
historic-red-hook?fbclid=IwAR1g7taOhiu3KyVpRX2HIFv5KzwAfrQdCcsuCVjKQg9CO8C1EqyTCPOq2-s,2
horse-drawn-transportation-potsdam,2
horse-thieves-collection,2
hudson-city-postcards?fbclid=IwAR3unfQHXuvYsRBPtFM5Dht-baVXmAPoRgMQcNum__9_VPID3-E7WqieaJc&from=https://m.facebook.com/,2
hudson-valley-sports-and-athletics,2
hudson-valley-technical-institute-1953-1958,2
huntington-postcard-collection,2
ithaca-college-photographs,2
john-burroughs-journals,2
john-burroughs-memorabilia-hartwick-college,2
john-champney-photograph-collection,2
john-j-burger-railroad-collection,2
joseph-h-treyz-collection-civil-war-patriotic-envelopes,2
joseph-scala-collection,2
judicial-portrait-collection,2
library-association-rockland-county-nanuet-public-library,2
library-association-rockland-county-piermont-public-library,2
little-falls-public-library-collection,2
long-beach-bridge-construction-photographs,2
long-island-sandmining-collection,2
longwood-scrapbooks,2
mag-publications,2
maria-college-anniversary-collection,2
maria-college-digital-collection,2
maria-college-glee-club-collection,2
maria-college-mariale-literary-magazine,2
mary-fowler-gaines-postcard-collection,2
mathias-oppersdorff-adirondack-faces-photograph-collection,2
maurice-leyden-collection,2
maverick-festival-collection,2
maxwell-memorial-library?fbclid=IwAR3TD_ZfDVs3FRKvnT1wS2s_928yEgcWqPQZu_qJnWFjPU_LVH9ZbmP70U0,2
mechanicville-district-public-library,2
miscellaneous-objects,2
misci-museum-innovation-and-science?fbclid=IwAR1uigvAOwy-qaywsLI0nXZ8RXGTg9HDw7XbK-6FNbJeV7k6gNa1ucAHuKs,2
mmscl-books-and-documents,2
mmscl-local-history,2
montauk-historical-postcards,2
naples-library,2
nazareth-college-photograph-collection,2
new-atlas-city-plattsburgh-ny-1916,2
new-city-library-image-collection,2
new-york-chiropractic-college-museum-artwork,2
new-york-chiropractic-college-new-york-chiropractic-college-museum,2
new-york-state-assemblyman-grant-w-johnson-and-adirondack-northway-0,2
nikolai-nikolaevich-aleksandrov-historical-photograph-collection,2
northport-east-northport-public-library?fbclid=IwAR1w_K8LVUv7b2TNrPakPlSYiyqWqEvzakeBB6yWNpSFYl0bKu2tPwtSVCQ,2
nyh_topic/agriculture?search_api_views_fulltext=fix,2
nyh_topic/agriculture?search_api_views_fulltext=schutz,2
nyh_topic/architecture?page=1,2
nyh_topic/architecture?page=2,2
nyh_topic/architecture?page=3,2
nyh_topic/architecture?page=4,2
nyh_topic/architecture?page=5,2
nyh_topic/architecture?search_api_views_fulltext=hempstead+long+island,2
nyh_topic/arts-entertainment?page=1,2
nyh_topic/arts-entertainment?page=2,2
nyh_topic/arts-entertainment?page=3,2
nyh_topic/arts-entertainment?search_api_views_fulltext=brooklyn,2
nyh_topic/business-industry?page=1,2
nyh_topic/business-industry?page=2,2
nyh_topic/business-industry?page=5,2
nyh_topic/business-industry?page=7,2
nyh_topic/business-industry/field_alpha_sort/W,2
nyh_topic/business-industry/nyh_topic/transportation,2
nyh_topic/environment-nature?page=2,2
nyh_topic/environment-nature?page=3,2
nyh_topic/environment-nature?page=5,2
nyh_topic/ethnic-groups?page=5,2
nyh_topic/ethnic-groups?page=6,2
nyh_topic/ethnic-groups?page=7,2
nyh_topic/ethnic-groups/field_alpha_sort/N,2
nyh_topic/ethnic-groups/field_alpha_sort/N?search_api_views_fulltext=Huegenots,2
nyh_topic/geography-maps?page=2,2
nyh_topic/geography-maps?search_api_views_fulltext=skaneateles,2
nyh_topic/military-war?page=1,2
nyh_topic/military-war/field_alpha_sort/F,2
nyh_topic/people?page=8,2
nyh_topic/people?page=9,2
nyh_topic/people?search_api_views_fulltext=,2
nyh_topic/people/field_alpha_sort/B,2
nyh_topic/people/field_alpha_sort/B?page=1,2
nyh_topic/people/field_alpha_sort/B?page=2,2
nyh_topic/people/field_alpha_sort/B?page=3,2
nyh_topic/people/field_alpha_sort/H?search_api_views_fulltext=&page=1,2
nyh_topic/people/field_alpha_sort/H?search_api_views_fulltext=&page=5,2
nyh_topic/people/nyh_topic/daily-life,2
nyh_topic/people/time_period/1840,2
nyh_topic/people/time_period/1840/time_period/1850,2
nyh_topic/people/time_period/1840/time_period/1850/time_period/1860,2
nyh_topic/philosophy-religion?page=1,2
nyh_topic/philosophy-religion?search_api_views_fulltext=Vail,2
nyh_topic/recreation-sports?page=2,2
nyh_topic/recreation-sports?page=6,2
nyh_topic/transportation/nyh_topic/work-labor?page=2,2
nyh_topic/work-labor/field_alpha_sort/L,2
nyh_topic/work-labor/field_alpha_sort/L?page=1,2
oaks-menorah-park-oral-history-collection,2
oceanside-high-school-yearbooks?fbclid=IwAR1dR7Qwuw7fdP6phocYndD_pdugq4Zoyx7sc_0nOl0NlU002axfoIrxyGA,2
oceansides-bicentennial-celebration,2
oral-histories-tompkins-county,2
otsego-county-womans-christian-temperance-union-collection,2
overseas-relief-papers,2
perry-public-library,2
piermont-ny-history-collection,2
polster-photographs-lockport-ny?fbclid=IwAR3KdywVdoXH6gV2HT_TQIVyhOHiPRJ0t_PSJSpb3yXLQ11rdb0Y7xVL5aQ,2
port-washington-library-history-collection.&from=,2
praecursor-yearbooks,2
privacy/user/terms/privacy?page=77,2
public-square-collection,2
reher-center-collection,2
rochester-area-cemetery-records,2
rondout-reservoir-collection,2
roosevelts-visit-syracuse,2
russell-postcards,2
ruth-n-holroyd,2
Saint-Regis-Mohawk-Tribe,2
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=2399c2a53a,2
schenectady-county-historical-society?mc_cid=29f591af0f&mc_eid=c764f22e96,2
schenectady-county-historical-society?mc_cid=f7cf213bfa&mc_eid=4bea7ae1e6,2
schenectady-county-historical-society?mc_cid=f7cf213bfa&mc_eid=54a613a268,2
school-yearbooks-collection&from=,2
shirley-news,2
skaneateles-lake-collection,2
sonneberg-gardens-and-mansion-state-historic-park,2
south-central-regional-library-council,2
st-josephs-academy-yearbooks-collection,2
state-university-new-york-potsdam-college-libraries,2
sterling-iron-railway-company-correspondence-collection,2
sterling-mines-photograph-collection,2
stories-hudson-valley,2
student,2
summit-yearbooks-collection,2
terms?page=48,2
terms/field_alpha_sort/C,2
terms/field_alpha_sort/C?page=1,2
thomas-r-bayles-collection,2
time_period/1810,2
time_period/1830,2
time_period/1880,2
time_period/1880/nyh_topic/medicine-science-technology,2
time_period/1900?search_api_views_fulltext=feeder+canal,2
time_period/1910?page=11,2
time_period/1910?page=13,2
time_period/1910?page=14,2
time_period/1910?page=24,2
time_period/1910?page=30,2
time_period/1910?page=39,2
time_period/1910?page=41,2
time_period/1910?page=49,2
time_period/1910?page=54,2
time_period/1910?page=7,2
time_period/1910/field_alpha_sort/B,2
time_period/1950?page=27,2
time_period/1950?page=28,2
time_period/1950?page=29,2
time_period/1950?page=30,2
time_period/1950?page=31,2
time_period/1950?page=32,2
time_period/1950?page=34,2
