chautauqua-cattaraugus-library-system,9
chautauqua-cattaraugus-library-system-james-prendergast-library,9
chautauqua-cattaraugus-library-system-lakewood-memorial-library,1
chautauqua-cattaraugus-library-system-olean-public-library,4
chautauqua-county-historical-society,13
Chemung-County-Historical-Society,1
chemung-county-historical-society,12
chester-historical-society,3
chester-historical-society-collection,1
childrens-miracle-network,1
childwold-photograph-collection,20
chittenango-landing-canal-boat-museum,12
chittenango-landing-historic-photograph-collection,12
christopher-collection,27
church-buildings,1
city-hudson-postcards-collection,33
civil-war-carte-de-visite-collection,22
civil-war-collection,14
civil-war-letters,11
civil-war-letters-and-journal-charles-f-weller,5
clark-rice-photography-collection,1
clarke-family-business-papers,2
clarke-family-correspondence,6
clarkson-family-history-collection,7
clarkson-family-photographs-collection,1
clarkson-ice-carnival-photographs,1
clarkson-ice-carnival-programs,2
clarkson-miscellaneous-collection,1
clarkson-university-harriet-call-burnap-memorial-library,36
clarkson-university-history-collection,7
clarkson-university-postcards-collection,1
clarksonian-yearbooks-collection,215
clarkstown-country-club,16
clifton-fine-central-school-yearbooks-collection,69
clifton-park-halfmoon-public-library,25
clinton-liberal-institute,39
cloudsplitter,5
clrc-archives,1
cny-chapter-national-railway-historical-society,25
college-medicine-class-photographs,4
college-saint-rose-archives-early-csr-history,1
college-saint-rose-archives-map-collection,1
college-saint-rose-archives-oral-history-collection,2
college-saint-rose-archives-yearbook-collection,16
college-saint-rose-neil-hellman-library,6
colonel-elmer-e-ellsworth-collection,3
colonial-manuscripts,4
colonie-new-york-cemetery-collection,4
colton-museum-and-historical-society,24
colton-photographs,5
colton-pierrepont-central-school-yearbooks-collection,15
columbia-greene-community-college-library-media-services,15
combination-atlas-map-rockland-county-new-york,3
commencement,1
commercial-streets-albany-new-york,1
community-library-dewitt-jamesville,5
corning-community-college-arthur-houghton-jr-library,4
corning-community-college-yearbooks-collection,12
corning-flood-1972,22
corning-museum-glass-juliette-k-and-leonard-s-rakow-research-library,9
cornwall-images-and-documents,24
cornwall-memories-oral-history-collection,2
cornwall-public-library,41
cortland-county-historical-society,30
county-atlas-sullivan-new-york,1
county-atlas-ulster-new-york,11
covered-bridges-new-york-state,6
cradle-aviation-museum,348
crain-family-papers,5
cranberry-lake-yearbooks,1
crandall-public-library,55
crane-school-music,18
crawford-collection,12
crouse-health-medical-library,2
crouse-hospital-history,83
crouse-hospital-school-nursing-yearbook-collection,3
crystal-beach,51
culinary-institute-america-archives-and-special-collections,30
culinary-institute-america-menu-collection,8
cure-cottages-saranac-lake-ny,49
daemen-college-daemen-college-library,7
daniel-dumych-collection,1
daniel-lamont-correspondence,3
daredevils-niagara,1
daredevils-niagara-photos-writing-orrin-e-dunlap-collection,7
darwin-d-martin-photograph-collection,23
delaware-county-historical-association,14
delaware-county-historical-association-sherwood-collection,4
deruyter-town-history-postcard-collection,4
dewitt-community-library-history-collection,1
dHJveS1wdW,2
digital-long-island,32
directories-network-religious-communities-nrc-and-predecessor-organizations,2
donald-s-childs-md-papers,3
dongan-charter-parade-1936-albany-new-york,2
Donnan-Farm-Galway-NY,1
donnan-farm-galway-ny,4
doughty-family,3
douglass-monthly,51
dowling-college-dowling-college-library,6
dowling-college-postcard-collection,3
dr-austin-flint-collection,1
dr-daniel-roberts-collection,4
dr-david-sherwood-kellogg-journals-and-archaeological-and-historical-materials,2
dr-frank-dean-collection,4
drama-and-dance-department-collection,4
dudley-observatory,9
dudley-observatory-historical-archives,3
dunham-public-library,57
dutcher-family-collection,2
dutchess-community-college-francis-u-and-mary-f-ritz-library,4
dutchess-community-college-history-collection,2
dyouville-college-architecture-buildings-grounds,6
dyouville-college-montante-family-library,5
earlville-cemetery-collection,3
earlville-free-library,7
early-canastota-business-collection,1
early-canastota-collection,25
Early-Canastota-Collection,4
early-cooking-hudson-valley,4
early-education-hudson-valley,6
early-history-potsdam,46
early-records-sacarissa-lodge-independent-order-odd-fellows,11
east-end-historic-district-inventory-photographs,10
east-hampton-library,18
east-meadow-collection,19
east-meadow-public-library,7
ecumenical-wind-buffalo-history-local-council-churches-buffalo-new-york-1857-1977,3
edith-b-ford-memorial-library,4
edmund-blunt-topographic-map-collection,9
edward-m-ruttenber-collection,5
edwards-knox-central-school-yearbooks-collection,41
edwards-knox-yearbooks-collection,1
elizabeth-blackwell,7
elizabeth-ryan-collection,2
ella-wheeler-glass-plate-negatives-collection,2
ellenville-postcard-collection,3
ellenville-public-library-museum,24
ellis-hospital-collection,28
elmira-college-gannett-tripp-library,5
elmira-college-historical-collection,11
elmira-college-women’s-rights-and-suffrage-collection,8
elon-howard-eaton-ornithology-collection,4
elsie-gutchess-great-women-usa-collection,1
elting-memorial-library-haviland-heidgerd-historical-collection,14
emancipator,8
emily-howland-papers,11
emily-howland-papers.,1
empire-forester-yearbooks,20
emporium-lumber-company-photograph-collection,11
encyclopedia-union-college-history,23
endicott-area-newspapers,13
episcopal-diocese-central-new-york,5
eric-lindsay-memorial-postcard-collection,1
erie-canal,3
erie-canal-museum,59
erie-canal-photograph-collection,16
erie-community-college-erie-community-college-library-north-campus,3
erieville-nelson-heritage-society,14
erieville-nelson-historic-collection,5
erma-dewitt-photographs,6
ernie-simon-collection,4
fairfield-medical-college,25
families-upstate-new-york,11
family,2
family-bible-records-schoharie-county-ny,9
Farmingdale-Historical-Collection,1
farmingdale-historical-collection,47
farmingdale-public-library,16
farmingdale-state-college-thomas-d-greenley-library,10
farrington-photograph-collection,6
fay-scrapbooks,1
fayetteville-free-library,14
fayetteville-free-library-postcard-collection,1
fayetteville-free-library,2
fayetteville-manlius-yearbooks,34
fenimore-art-museum,20
ferris-meigs-logging-photograph-collection,1
